"","year","month","tmin","tmax","spei","drought","yrmo","tave","wy","wymo","p","T_anom","P_anom"
"403",1974,11,9.25925925925926,21.7962962962963,0.407314829961671,"none","1974-11",15.5277777777778,1975,2,2.286,0.379332858499529,-44.0299230367692
"404",1974,12,6.21863799283154,18.6379928315412,0.851320214298566,"none","1974-12",12.4283154121864,1975,3,187.198,-0.396323743097939,113.527702778419
"405",1975,1,5.60931899641577,20.5913978494624,0.741163335827835,"none","1975-1",13.1003584229391,1975,4,14.478,0.546824740373125,-86.0929741778077
"406",1975,2,6.8452380952381,17.2420634920635,0.548143737278564,"none","1975-2",12.0436507936508,1975,5,141.478,-1.09825419631455,39.8747437715641
"407",1975,3,7.72401433691756,17.2401433691756,0.905897969098355,"none","1975-3",12.4820788530466,1975,6,99.822,-1.47299351209111,20.9865829421392
"408",1975,4,7.85185185185185,18.1296296296296,0.497028656601694,"none","1975-4",12.9907407407407,1975,7,22.098,-2.29461279461279,-10.2257661912208
"409",1975,5,10.2060931899642,19.6326164874552,0.518658189302174,"none","1975-5",14.9193548387097,1975,8,0,-1.39353718637993,-8.7121999767875
"410",1975,6,12.3148148148148,21.1851851851852,0.545714112471993,"none","1975-6",16.75,1975,9,0,-0.929318832145114,-2.25063290401266
"411",1975,7,14.0143369175627,24.3010752688172,0.548905057078292,"none","1975-7",19.15770609319,1975,10,0,-0.356260376421666,-0.554181817454545
"412",1975,8,14.8028673835126,23.8530465949821,0.468907069821843,"none","1975-8",19.3279569892473,1975,11,0.254,-0.682931808901589,-0.485493670594937
"413",1975,9,14.4814814814815,23.1574074074074,0.493898049671887,"none","1975-9",18.8194444444444,1975,12,0,-0.666001157407408,-4.6958249964375
"414",1975,10,10.8243727598566,22.4372759856631,0.350303883289241,"none","1975-10",16.6308243727599,1976,1,7.874,-1.14055693410532,-7.66884613747436
"415",1975,11,7.55555555555555,20.0740740740741,0.434371922640623,"none","1975-11",13.8148148148148,1976,2,4.572,-1.33363010446344,-41.7439230367692
"416",1976,1,5.46594982078853,20.9318996415771,-0.616254106355457,"dry","1976-1",13.1989247311828,1976,4,0,0.645391048616856,-100.570974177808
"417",1976,2,7.16475095785441,18.5057471264368,0.111701573475998,"none","1976-2",12.8352490421456,1976,5,139.192,-0.306655947819745,37.5887437715641
"418",1976,3,8.17204301075269,20.089605734767,-0.39929855412417,"none","1976-3",14.1308243727599,1976,6,50.546,0.175752007622158,-28.2894170578608
"419",1976,4,8.5,19.1111111111111,-0.823013803306825,"dry","1976-4",13.8055555555556,1976,7,29.21,-1.47979797979798,-3.11376619122078
"420",1976,5,11.7921146953405,20.2150537634409,-0.979987460856014,"moderate","1976-5",16.0035842293907,1976,8,0.254,-0.309307795698924,-8.4581999767875
"421",1976,6,13.9444444444444,24.5185185185185,-1.06038526337232,"moderate","1976-6",19.2314814814815,1976,9,6.604,1.55216264933638,4.35336709598734
"422",1976,7,15.2150537634409,23.8082437275986,-1.06622080587467,"moderate","1976-7",19.5116487455197,1976,10,0.254,-0.00231772409192033,-0.300181817454545
"423",1976,8,15.1075268817204,25.3584229390681,-1.03495307946829,"moderate","1976-8",20.2329749103943,1976,11,0,0.222086112245364,-0.739493670594937
"424",1976,9,15.6851851851852,23.8518518518518,-0.401315183066686,"none","1976-9",19.7685185185185,1976,12,101.854,0.283072916666665,97.1581750035625
"425",1976,10,13.4587813620072,24.5878136200717,-0.472757362670009,"none","1976-10",19.0232974910394,1977,1,5.08,1.25191618417425,-10.4628461374744
"426",1976,11,10.0925925925926,24.4259259259259,-0.481538368496301,"none","1976-11",17.2592592592593,1977,2,21.59,2.11081433998101,-24.7259230367692
"427",1976,12,6.61290322580645,21.3799283154122,-0.436747877389146,"none","1976-12",13.9964157706093,1977,3,22.098,1.171776615325,-51.5722972215811
"428",1977,1,5.80645161290323,19.1935483870968,0.086893292311722,"none","1977-1",12.5,1977,4,98.806,-0.0535336825659432,-1.7649741778077
"429",1977,2,7.85714285714286,21.9047619047619,-0.710718132313824,"dry","1977-2",14.8809523809524,1977,5,4.826,1.73904739098705,-96.7772562284359
"430",1977,3,6.81003584229391,19.0860215053763,-0.769308282946689,"dry","1977-3",12.9480286738351,1977,6,40.132,-1.00704369130257,-38.7034170578608
"431",1977,4,9.61111111111112,20.8981481481481,-0.946256469345715,"moderate","1977-4",15.2546296296296,1977,7,0,-0.0307239057239048,-32.3237661912208
"432",1977,5,10.9856630824373,20.4121863799283,-0.513730703602019,"none","1977-5",15.6989247311828,1977,8,83.82,-0.613967293906811,75.1078000232125
"433",1977,6,12.962962962963,21.9074074074074,-0.534499091826038,"none","1977-6",17.4351851851852,1977,9,0,-0.244133646959927,-2.25063290401266
"434",1977,7,14.0681003584229,23.9068100358423,-0.535378967208137,"none","1977-7",18.9874551971326,1977,10,0,-0.526511272479013,-0.554181817454545
"435",1977,8,15.9587813620072,25.2150537634409,-0.468739356278913,"none","1977-8",20.586917562724,1977,11,0,0.57602876457511,-0.739493670594937
"436",1977,9,14.2222222222222,24.5185185185185,-1.10515603092168,"moderate","1977-9",19.3703703703704,1977,12,0,-0.115075231481487,-4.6958249964375
"437",1977,10,12.9928315412186,23.1899641577061,-1.09963374438899,"moderate","1977-10",18.0913978494624,1978,1,0,0.320016542597191,-15.5428461374744
"438",1977,11,10.9814814814815,23.8333333333333,-1.04844040909126,"moderate","1977-11",17.4074074074074,1978,2,17.272,2.25896248812915,-29.0439230367692
"439",1977,12,10.5913978494624,19.910394265233,-0.0809267671092168,"none","1977-12",15.2508960573477,1978,3,168.91,2.42625690206335,95.2397027784189
"440",1978,1,9.15770609318997,18.3691756272401,0.717877611907321,"none","1978-1",13.7634408602151,1978,4,282.194,1.20990717764912,181.623025822192
"441",1978,2,9.22619047619048,18.5714285714286,1.46390183368974,"none","1978-2",13.8988095238095,1978,5,250.444,0.756904533844189,148.840743771564
"442",1978,3,11.989247311828,20.4480286738351,1.93042194010333,"none","1978-3",16.2186379928315,1978,6,296.926,2.26356562769384,218.090582942139
"443",1978,4,9.83333333333334,19.2962962962963,2.01833297488671,"none","1978-4",14.5648148148148,1978,7,57.658,-0.720538720538718,25.3342338087792
"444",1978,5,11.6218637992832,21.989247311828,1.89554287045576,"none","1978-5",16.8055555555556,1978,8,0,0.492663530465961,-8.7121999767875
"445",1978,7,13.584229390681,24.0322580645161,1.94956783894583,"none","1978-7",18.8082437275986,1978,10,0,-0.705722742013059,-0.554181817454545
"446",1978,8,15.089605734767,25.1344086021505,1.93685289035941,"none","1978-8",20.1120071684588,1978,11,0,0.101118370309877,-0.739493670594937
"447",1978,9,14.3333333333333,26.6944444444444,1.9346978396058,"none","1978-9",20.5138888888889,1978,12,30.734,1.02844328703704,26.0381750035625
"448",1978,10,13.7634408602151,23.8172043010753,1.92969863572723,"none","1978-10",18.7903225806452,1979,1,0,1.01894127377998,-15.5428461374744
"449",1978,11,9.11111111111111,19.8703703703704,2.06345917063067,"none","1978-11",14.4907407407407,1979,2,81.026,-0.657704178537518,34.7100769632308
"450",1979,1,6.95340501792115,17.078853046595,2.19611998463172,"none","1979-1",12.0161290322581,1979,4,97.79,-0.537404650307877,-2.78097417780771
"451",1979,2,6.13095238095238,16.6865079365079,2.09095690325527,"none","1979-2",11.4087301587302,1979,5,127.254,-1.73317483123518,25.6507437715641
"452",1979,3,9.56989247311829,18.5125448028674,2.01588214628232,"none","1979-3",14.0412186379928,1979,6,176.276,0.0861462728551352,97.4405829421392
"453",1979,4,10.6111111111111,21.0925925925926,1.57716547619298,"none","1979-4",15.8518518518518,1979,7,0,0.56649831649831,-32.3237661912208
"454",1979,5,11.3799283154122,21.9444444444444,0.796758153895594,"none","1979-5",16.6621863799283,1979,8,0,0.349294354838701,-8.7121999767875
"455",1979,6,13.5185185185185,23.1296296296296,0.543483419364283,"none","1979-6",18.3240740740741,1979,9,0,0.644755241928966,-2.25063290401266
"456",1979,9,14.8333333333333,24.9351851851852,0.589683203099304,"none","1979-9",19.8842592592593,1979,12,23.114,0.398813657407405,18.4181750035625
"457",1979,10,12.1146953405018,23.2885304659498,0.666395989190294,"none","1979-10",17.7016129032258,1980,1,12.7,-0.0697684036393653,-2.84284613747436
"458",1979,11,8.11111111111111,21.4259259259259,0.729400644979655,"none","1979-11",14.7685185185185,1980,2,12.192,-0.379926400759734,-34.1239230367692
"459",1980,1,8.97849462365592,18.8888888888889,1.22206001395167,"none","1980-1",13.9336917562724,1980,4,158.496,1.38015807370646,57.9250258221923
"460",1980,2,9.48275862068966,19.8850574712644,1.79089932600133,"none","1980-2",14.683908045977,1980,5,265.43,1.54200305601168,163.826743771564
"461",1980,3,8.48566308243728,19.1845878136201,1.80490751898905,"none","1980-3",13.8351254480287,1980,6,85.344,-0.119946917109027,6.50858294213924
"462",1980,4,10.0925925925926,20.7962962962963,1.61128853598742,"none","1980-4",15.4444444444444,1980,7,18.796,0.159090909090912,-13.5277661912208
"463",1980,5,10.6810035842294,19.4444444444444,1.3487707114358,"none","1980-5",15.0627240143369,1980,8,5.588,-1.25016801075268,-3.1241999767875
"464",1980,6,11.8518518518519,21.8333333333333,0.813428465141493,"none","1980-6",16.8425925925926,1980,9,0,-0.836726239552515,-2.25063290401266
"465",1980,7,13.826164874552,22.6075268817204,0.866389513135205,"none","1980-7",18.2168458781362,1980,10,12.192,-1.29712059147543,11.6378181825455
"466",1980,8,15.1612903225806,25,0.863446104636307,"none","1980-8",20.0806451612903,1980,11,0,0.0697563631414155,-0.739493670594937
"467",1980,9,13.7962962962963,21.3888888888889,0.867199705043347,"none","1980-9",17.5925925925926,1980,12,0,-1.89285300925926,-4.6958249964375
"468",1980,11,8.87037037037037,21.6851851851852,0.772631338021639,"none","1980-11",15.2777777777778,1981,2,0,0.129332858499522,-46.3159230367692
"469",1980,12,7.74193548387097,20.7168458781362,0.936761535378233,"none","1980-12",14.2293906810036,1981,3,48.514,1.40475152571927,-25.1562972215811
"470",1981,1,8.34229390681004,19.1308243727599,1.18617559459313,"none","1981-1",13.7365591397849,1981,4,82.296,1.18302545721901,-18.2749741778077
"471",1981,2,7.99603174603175,19.265873015873,0.886648968700737,"none","1981-2",13.6309523809524,1981,5,64.262,0.489047390987048,-37.3412562284359
"472",1981,3,8.9247311827957,18.2258064516129,0.501667699637944,"none","1981-3",13.5752688172043,1981,6,157.226,-0.379803547933399,78.3905829421392
"473",1981,5,12.8853046594982,21.0931899641577,0.166369971795729,"none","1981-5",16.9892473118279,1981,8,0,0.676355286738342,-8.7121999767875
"474",1981,6,15.9074074074074,24.8703703703704,0.0501491377321704,"none","1981-6",20.3888888888889,1981,9,0,2.70957005674378,-2.25063290401266
"475",1981,7,15.7347670250896,24.7222222222222,-0.0309314227604839,"none","1981-7",20.2284946236559,1981,10,0,0.714528154044277,-0.554181817454545
"476",1981,8,15.0179211469534,25,-0.136381720768877,"none","1981-8",20.0089605734767,1981,11,0,-0.00192822467219855,-0.739493670594937
"477",1981,9,14.8148148148148,23.3518518518519,-0.1985389962608,"none","1981-9",19.0833333333333,1981,12,0,-0.402112268518515,-4.6958249964375
"478",1981,10,13.7096774193548,24.0322580645161,-0.0898888526965251,"none","1981-10",18.8709677419355,1982,1,18.796,1.0995864350703,3.25315386252564
"479",1981,11,10.8888888888889,21.2407407407407,0.166356454645384,"none","1981-11",16.0648148148148,1982,2,62.23,0.916369895536567,15.9140769632308
"480",1982,2,9.18650793650794,18.968253968254,0.22408161241962,"none","1982-2",14.077380952381,1982,5,10.668,0.935475962415616,-90.9352562284359
"481",1982,3,8.60215053763441,17.5627240143369,0.785266027189286,"none","1982-3",13.0824372759857,1982,6,170.688,-0.872635089152038,91.8525829421392
"482",1982,5,11.3799283154122,19.8655913978495,0.49892582796855,"none","1982-5",15.6227598566308,1982,8,0,-0.690132168458785,-8.7121999767875
"483",1982,6,12.3148148148148,19.9814814814815,0.289482258137711,"none","1982-6",16.1481481481481,1982,9,0.762,-1.53117068399697,-1.48863290401266
"484",1982,7,13.8530465949821,23.7275985663083,-0.609762790714962,"dry","1982-7",18.7903225806452,1982,10,0,-0.723643888966468,-0.554181817454545
"485",1982,8,15.2329749103943,24.9283154121864,-0.739788532125346,"dry","1982-8",20.0806451612903,1982,11,0,0.0697563631414226,-0.739493670594937
"486",1982,9,15.9814814814815,24.8888888888889,-0.430799668542215,"none","1982-9",20.4351851851852,1982,12,52.578,0.949739583333329,47.8821750035625
"487",1982,10,11.8458781362007,24.7849462365591,-0.428590467970545,"none","1982-10",18.3154121863799,1983,1,16.002,0.54403087951475,0.459153862525639
"488",1982,11,8.62962962962963,20.4814814814815,0.227849742997635,"none","1982-11",14.5555555555556,1983,2,131.572,-0.592889363722696,85.2560769632308
"489",1982,12,7.09677419354839,17.7060931899642,0.589301031093805,"none","1982-12",12.4014336917563,1983,3,77.978,-0.423205463528044,4.30770277841891
"490",1983,1,7.61648745519713,18.9605734767025,1.42270808383203,"none","1983-1",13.2885304659498,1983,4,293.37,0.734996783383879,192.799025822192
"491",1983,2,9.50396825396826,18.452380952381,1.66658063886113,"none","1983-2",13.9781746031746,1983,5,182.626,0.836269613209272,81.0227437715641
"492",1983,3,10.1254480286738,19.1397849462366,1.89781843500047,"none","1983-3",14.6326164874552,1983,6,143.764,0.677544122317499,64.9285829421392
"493",1983,4,9.75925925925926,19.8518518518519,1.84440319311335,"none","1983-4",14.8055555555556,1983,7,105.918,-0.479797979797983,73.5942338087792
"494",1983,5,12.4372759856631,19.2383512544803,1.86342923692783,"none","1983-5",15.8378136200717,1983,8,8.636,-0.475078405017921,-0.0761999767875015
"495",1983,6,13.1296296296296,18.5925925925926,1.86068796504526,"none","1983-6",15.8611111111111,1983,9,0,-1.818207721034,-2.25063290401266
"496",1983,7,15.3225806451613,25.4301075268817,1.83705188186564,"none","1983-7",20.3763440860215,1983,10,0,0.862377616409876,-0.554181817454545
"497",1983,8,16.2365591397849,27.1505376344086,1.8787520808186,"none","1983-8",21.6935483870968,1983,11,39.37,1.68265958894787,38.6305063294051
"498",1983,9,16.1111111111111,25.6851851851852,1.79194904430198,"none","1983-9",20.8981481481481,1983,12,18.796,1.4127025462963,14.1001750035625
"499",1983,10,13.7992831541219,25.3405017921147,1.85431677809013,"none","1983-10",19.5698924731183,1984,1,74.422,1.7985111662531,58.8791538625256
"500",1983,11,9.90740740740741,19.8703703703704,1.83638819128153,"none","1983-11",14.8888888888889,1984,2,83.82,-0.259556030389355,37.5040769632308
"501",1983,12,8.2258064516129,18.2347670250896,1.92382503787894,"none","1983-12",13.2302867383513,1984,3,136.398,0.405647583066935,62.7277027784189
"502",1984,1,8.5663082437276,20,1.38876688714641,"none","1984-1",14.2831541218638,1984,4,2.54,1.72962043929786,-98.0309741778077
"503",1984,3,9.80286738351255,21.594982078853,0.88726941178675,"none","1984-3",15.6989247311828,1984,6,13.462,1.7438523660451,-65.3734170578608
"504",1984,4,10.4722222222222,22.1296296296296,0.309062475073633,"none","1984-4",16.3009259259259,1984,7,3.048,1.01557239057239,-29.2757661912208
"505",1984,5,12.2222222222222,23.9964157706093,-0.251300040833327,"none","1984-5",18.1093189964158,1984,8,0,1.79642697132617,-8.7121999767875
"506",1984,6,13.9814814814815,23.037037037037,-0.349691118818798,"none","1984-6",18.5092592592592,1984,9,0,0.829940427114138,-2.25063290401266
"507",1984,7,16.4336917562724,26.0035842293907,-0.517614707755454,"none","1984-7",21.2186379928315,1984,10,0,1.70467152321991,-0.554181817454545
"508",1984,8,17.7598566308244,26.7204301075269,-0.483852809557858,"none","1984-8",22.2401433691756,1984,11,3.048,2.22925457102673,2.30850632940506
"509",1984,9,18.2037037037037,27.8148148148148,-0.600544038376236,"dry","1984-9",23.0092592592593,1984,12,14.732,3.52381365740741,10.0361750035625
"510",1984,10,12.1326164874552,22.6523297491039,-0.605341594461529,"dry","1984-10",17.3924731182796,1985,1,8.128,-0.378908188585608,-7.41484613747436
"511",1984,11,9.0925925925926,18.4074074074074,-0.545066819054914,"dry","1984-11",13.75,1985,2,47.752,-1.39844491927825,1.43607696323077
"512",1984,12,6.52329749103942,15.0179211469534,-0.350193627613833,"none","1984-12",10.7706093189964,1985,3,104.394,-2.05402983628791,30.7237027784189
"513",1985,1,6.37096774193548,15.3584229390681,-0.960684270009695,"moderate","1985-1",10.8646953405018,1985,4,19.304,-1.68883834206415,-81.2669741778077
"514",1985,2,7.16269841269841,18.3928571428571,-0.564036818242729,"dry","1985-2",12.7777777777778,1985,5,65.532,-0.36412721218756,-36.0712562284359
"515",1985,3,7.75985663082437,18.405017921147,-0.344860175667285,"none","1985-3",13.0824372759857,1985,6,43.942,-0.872635089152034,-34.8934170578608
"516",1985,4,11.2407407407407,20.962962962963,-0.367020678347224,"none","1985-4",16.1018518518519,1985,7,0,0.816498316498317,-32.3237661912208
"517",1985,5,10.3942652329749,20.3763440860215,-0.333301200051805,"none","1985-5",15.3853046594982,1985,8,0,-0.927587365591396,-8.7121999767875
"518",1985,6,12.537037037037,22.8333333333333,-0.326517579123153,"none","1985-6",17.6851851851852,1985,9,0,0.00586635304007999,-2.25063290401266
"519",1985,7,15.9139784946237,25.4838709677419,-0.281276780131069,"none","1985-7",20.6989247311828,1985,10,0,1.18495826157116,-0.554181817454545
"520",1985,8,14.9820788530466,25.179211469534,-0.306459529646709,"none","1985-8",20.0806451612903,1985,11,0,0.0697563631414191,-0.739493670594937
"521",1985,9,14.3333333333333,24.1666666666667,-0.309199788472067,"none","1985-9",19.25,1985,12,2.54,-0.235445601851854,-2.1558249964375
"522",1985,10,11.8279569892473,22.741935483871,-0.272129800923833,"none","1985-10",17.2849462365591,1986,1,15.494,-0.486435070306033,-0.0488461374743601
"523",1985,11,8.57407407407408,18.2592592592593,0.0355203895847804,"none","1985-11",13.4166666666667,1986,2,103.124,-1.73177825261159,56.8080769632308
"524",1985,12,7.1505376344086,19.2293906810036,-0.584416989861592,"dry","1985-12",13.1899641577061,1986,3,22.606,0.365325002421779,-51.0642972215811
"525",1986,1,8.87096774193549,20.1254480286738,-0.548738633454318,"dry","1986-1",14.4982078853047,1986,4,45.72,1.94467420273872,-54.8509741778077
"526",1986,2,9.46428571428571,18.5416666666667,0.255746474134506,"none","1986-2",14.0029761904762,1986,5,216.916,0.86107120051085,115.312743771564
"527",1986,3,10.5376344086022,19.6774193548387,0.665059926922854,"none","1986-3",15.1075268817204,1986,6,150.622,1.15245451658273,71.7865829421392
"528",1986,4,10.6666666666667,21.5555555555556,0.713865593693581,"none","1986-4",16.1111111111111,1986,7,23.368,0.82575757575758,-8.95576619122077
"529",1986,5,10.7885304659498,21.0752688172043,0.740881039178044,"none","1986-5",15.9318996415771,1986,8,0,-0.380992383512551,-8.7121999767875
"530",1986,6,13.0185185185185,22.5925925925926,0.762796478810698,"none","1986-6",17.8055555555556,1986,9,0,0.126236723410443,-2.25063290401266
"531",1986,7,15.1702508960573,24.5609318996416,0.78144637437462,"none","1986-7",19.8655913978495,1986,10,0,0.351624928237825,-0.554181817454545
"532",1986,8,13.7544802867383,24.2383512544803,0.75706055322351,"none","1986-8",18.9964157706093,1986,11,0,-1.01447302753959,-0.739493670594937
"533",1986,9,13.4814814814815,22.2592592592593,0.930794481178726,"none","1986-9",17.8703703703704,1986,12,40.64,-1.61507523148148,35.9441750035625
"534",1986,10,12.8853046594982,22.9032258064516,0.878755763792014,"none","1986-10",17.8942652329749,1987,1,0,0.122883926109736,-15.5428461374744
"535",1986,11,11.7777777777778,22.3333333333333,0.608160016164904,"none","1986-11",17.0555555555556,1987,2,31.496,1.90711063627731,-14.8199230367692
"536",1986,12,7.8584229390681,19.4802867383512,0.503611033731656,"none","1986-12",13.6693548387097,1987,3,5.588,0.844715683425358,-68.0822972215811
"537",1987,1,6.54121863799283,17.6164874551971,0.546140722081097,"none","1987-1",12.078853046595,1987,4,46.736,-0.474680635970957,-53.8349741778077
"538",1987,2,8.3531746031746,18.2539682539682,-0.148432146256967,"none","1987-2",13.3035714285714,1987,5,61.468,0.161666438606087,-40.1352562284359
"539",1987,3,7.90322580645161,19.8028673835125,-0.420182961927027,"none","1987-3",13.8530465949821,1987,6,105.156,-0.102025770155619,26.3205829421392
"540",1987,4,11.2777777777778,22.4907407407407,-0.576632545560558,"dry","1987-4",16.8842592592593,1987,7,3.048,1.59890572390572,-29.2757661912208
"541",1987,5,13.8888888888889,22.6523297491039,-0.604954265006849,"dry","1987-5",18.2706093189964,1987,8,0,1.95771729390682,-8.7121999767875
"542",1987,6,13.3611111111111,21.2777777777778,-0.535752466387252,"none","1987-6",17.3194444444444,1987,9,1.016,-0.359874387700668,-1.23463290401266
"543",1987,7,13.8351254480287,23.3870967741936,-0.479507012843204,"none","1987-7",18.6111111111111,1987,10,0,-0.902855358500521,-0.554181817454545
"544",1987,8,13.8172043010753,24.0322580645161,-0.463004744208089,"none","1987-8",18.9247311827957,1987,11,0,-1.0861576153532,-0.739493670594937
"545",1987,9,13.0925925925926,24.1111111111111,-0.797047438921601,"dry","1987-9",18.6018518518519,1987,12,0,-0.883593749999996,-4.6958249964375
"546",1987,10,14.9283154121864,23.0555555555556,-0.53093078226281,"none","1987-10",18.991935483871,1988,1,34.544,1.22055417700578,19.0011538625256
"547",1987,11,9.68518518518519,19.9259259259259,-0.508378500307945,"none","1987-11",14.8055555555556,1988,2,23.114,-0.342889363722694,-23.2019230367692
"548",1987,12,6.66666666666667,16.7204301075269,-0.113438701824269,"none","1987-12",11.6935483870968,1988,3,72.39,-1.13109076818755,-1.28029722158108
"549",1988,1,5.96774193548387,17.078853046595,-0.0111048127619248,"none","1988-1",11.5232974910394,1988,4,64.77,-1.03023619152652,-35.8009741778077
"550",1988,2,7.31800766283525,19.9425287356322,-0.171157353688891,"none","1988-2",13.6302681992337,1988,5,38.1,0.488363209268382,-63.5032562284359
"551",1988,3,9.30107526881721,22.6344086021505,-0.691365700648643,"dry","1988-3",15.9677419354839,1988,6,17.78,2.01266957034617,-61.0554170578608
"552",1988,4,9.56481481481482,20.6296296296296,-0.282979574400059,"none","1988-4",15.0972222222222,1988,7,80.772,-0.188131313131313,48.4482338087792
"553",1988,5,10.4121863799283,21.9175627240143,-0.275439132883821,"none","1988-5",16.1648745519713,1988,8,8.89,-0.148017473118276,0.1778000232125
"554",1988,6,12.2592592592593,21.1666666666667,-0.27122033342735,"none","1988-6",16.712962962963,1988,9,0.254,-0.966355869182145,-1.99663290401266
"555",1988,7,15.752688172043,23.9426523297491,-0.212490109926051,"none","1988-7",19.8476702508961,1988,10,0,0.333703781284431,-0.554181817454545
"556",1988,8,14.7311827956989,23.9964157706093,-0.197432276025093,"none","1988-8",19.3637992831541,1988,11,0,-0.647089514994782,-0.739493670594937
"557",1988,9,13.5462962962963,22.0740740740741,-0.0984204703507105,"none","1988-9",17.8101851851852,1988,12,0,-1.67526041666666,-4.6958249964375
"558",1988,10,12.831541218638,20.663082437276,-0.216733461158164,"none","1988-10",16.747311827957,1989,1,0,-1.02406947890819,-15.5428461374744
"559",1988,11,9.03703703703704,18.5185185185185,-0.133916243062678,"none","1988-11",13.7777777777778,1989,2,24.384,-1.37066714150048,-21.9319230367692
"560",1988,12,7.00716845878136,16.9354838709677,-0.0532870519634015,"none","1988-12",11.9713261648746,1989,3,98.806,-0.853312990409767,25.1357027784189
"561",1989,1,4.76702508960573,16.7921146953405,-0.344123167639838,"none","1989-1",10.7795698924731,1989,4,8.636,-1.77396379009282,-91.9349741778077
"562",1989,2,6.11111111111111,17.5793650793651,-0.140773102636702,"none","1989-2",11.8452380952381,1989,5,67.056,-1.29666689472725,-34.5472562284359
"563",1989,3,9.51612903225807,19.4444444444444,-0.0746573797691589,"none","1989-3",14.4802867383513,1989,6,20.574,0.525214373213561,-58.2614170578608
"564",1989,4,12.3703703703704,22.1111111111111,-0.486375460942294,"none","1989-4",17.2407407407407,1989,7,7.874,1.95538720538721,-24.4497661912208
"565",1989,5,11.415770609319,21.0394265232975,-0.47722869146401,"none","1989-5",16.2275985663082,1989,8,10.16,-0.085293458781365,1.4478000232125
"566",1989,6,13.037037037037,22.0185185185185,-0.466436104824371,"none","1989-6",17.5277777777778,1989,9,0,-0.151541054367332,-2.25063290401266
"567",1989,7,15.3584229390681,23.9247311827957,-0.435004371672838,"none","1989-7",19.6415770609319,1989,10,0,0.127610591320263,-0.554181817454545
"568",1989,8,14.426523297491,23.0017921146953,-0.397096961908997,"none","1989-8",18.7141577060932,1989,11,0,-1.29673109205572,-0.739493670594937
"569",1989,9,13.1851851851852,22.5648148148148,-0.42875512998109,"none","1989-9",17.875,1989,12,1.016,-1.61044560185185,-3.6798249964375
"570",1989,10,12.3476702508961,21.3709677419355,-0.368085170950948,"none","1989-10",16.8593189964158,1990,1,17.78,-0.912062310449397,2.23715386252564
"571",1989,11,8.75925925925926,21.6759259259259,-0.550988073421215,"dry","1989-11",15.2175925925926,1990,2,13.97,0.0691476733143421,-32.3459230367692
"572",1989,12,4.05017921146953,19.9193548387097,-1.33956721630712,"severe","1989-12",11.9847670250896,1990,3,0,-0.839872130194713,-73.6702972215811
"573",1990,1,2.31182795698925,17.6971326164874,-1.04088175561603,"moderate","1990-1",10.0044802867383,1990,4,67.31,-2.54905339582759,-33.2609741778077
"574",1990,2,5.43650793650794,16.2698412698413,-1.03754180361035,"moderate","1990-2",10.8531746031746,1990,5,66.04,-2.28873038679073,-35.5632562284359
"575",1990,4,10.537037037037,21.1481481481481,-1.12743872763162,"moderate","1990-4",15.8425925925926,1990,7,4.064,0.557239057239054,-28.2597661912208
"576",1990,5,10.7795698924731,21.8189964157706,-1.10287411280183,"moderate","1990-5",16.2992831541219,1990,8,18.288,-0.0136088709677438,9.5758000232125
"577",1990,6,13,23.7407407407407,-1.2730175703626,"severe","1990-6",18.3703703703704,1990,9,0,0.69105153822526,-2.25063290401266
"578",1990,7,14.7670250896057,25.8602150537634,-1.34371962035881,"severe","1990-7",20.3136200716846,1990,10,0,0.799653602072958,-0.554181817454545
"579",1990,8,14.910394265233,25.1075268817204,-1.35691389466226,"severe","1990-8",20.0089605734767,1990,11,0,-0.00192822467220566,-0.739493670594937
"580",1990,9,14.2037037037037,24.8703703703704,-1.35886678179215,"severe","1990-9",19.537037037037,1990,12,3.302,0.0515914351851841,-1.3938249964375
"581",1990,10,13.6559139784946,23.7724014336918,-1.44637044251652,"severe","1990-10",18.7141577060932,1991,1,0,0.942776399228016,-15.5428461374744
"582",1990,11,9.42592592592593,21.1851851851852,-1.56157258115437,"extreme","1990-11",15.3055555555556,1991,2,3.302,0.1571106362773,-43.0139230367692
"583",1990,12,5.09856630824373,17.410394265233,-1.65749596908635,"extreme","1990-12",11.2544802867383,1991,3,1.524,-1.57015886854597,-72.1462972215811
"584",1991,1,6.45161290322581,17.4910394265233,-1.16881149421127,"moderate","1991-1",11.9713261648746,1991,4,44.45,-0.582207517691391,-56.1209741778077
"585",1991,3,6.0931899641577,16.6487455197133,0.230308584694899,"none","1991-3",11.3709677419355,1991,6,313.182,-2.58410462320221,234.346582942139
"586",1991,4,8.48148148148148,21.0185185185185,-0.148277537077045,"none","1991-4",14.75,1991,7,0.508,-0.53535353535354,-31.8157661912208
"587",1991,5,7.43727598566308,21.0215053763441,-0.198816517021337,"none","1991-5",14.2293906810036,1991,8,0,-2.08350134408603,-8.7121999767875
"588",1991,6,10.7777777777778,20.5555555555556,-0.244726078160456,"none","1991-6",15.6666666666667,1991,9,11.684,-2.01265216547844,9.43336709598734
"589",1991,7,13.7813620071685,21.9802867383512,-0.210220267791926,"none","1991-7",17.8808243727599,1991,10,0.254,-1.63314209685178,-0.300181817454545
"590",1991,8,14.0681003584229,23.2258064516129,-0.102285828682534,"none","1991-8",18.6469534050179,1991,11,5.842,-1.36393539313098,5.10250632940506
