ID date mm Flag
234 1978-11-22  1.10 E383
234 1978-11-23  1.04 E383
234 1978-12-04  0.02 E383
234 1978-12-17  0.13 E383
234 1978-12-18  0.59 E383
234 1978-12-19  0.78 E383
234 1979-01-05  0.49 E383
234 1979-01-06  1.17 E383
234 1979-01-09  0.16 E383
234 1979-01-15  0.98 E383
234 1979-01-16  0.26 E383
234 1979-01-17  0.16 E383
234 1979-01-18  0.12 E383
234 1979-01-19  0.09 E383
234 1979-01-31  0.42 E383
234 1979-02-01  0.70 E383
234 1979-02-02  0.10 E383
234 1979-02-03  0.16 E383
234 1979-02-14  1.25 E383
234 1979-02-16  0.16 E383
234 1979-02-21  1.55 E383
234 1979-02-22  0.34 E383
234 1979-02-23  0.75 E383
234 1979-03-01  0.54 E383
234 1979-03-02  0.02 E383
234 1979-03-14  0.01 E383
234 1979-03-16  0.21 E383
234 1979-03-17  1.25 E383
234 1979-03-19  0.02 E383
234 1979-03-20  0.40 E383
234 1979-03-21  0.06 E383
234 1979-03-27  2.55 E383
234 1979-03-28  1.06 E383
234 1979-03-29  0.82 E383
234 1979-09-29  0.88 E383
234 1979-09-30  0.03 E383
234 1979-10-14  0.05 E383
234 1979-10-20  0.45 E383
234 1979-11-04  0.08 E383
234 1979-11-08  0.40 E383
234 1979-12-20  0.01 E383
234 1979-12-24  0.05 E383
234 1979-12-25  1.20 E383
234 1980-01-09  2.25 E383
234 1980-01-10  0.11 E383
234 1980-01-11  1.50 E383
234 1980-01-12  0.38 E383
234 1980-01-13  0.03 E383
234 1980-01-14  0.87 E383
234 1980-01-15  0.07 E383
234 1980-01-17  0.03 E383
234 1980-01-18  0.08 E383
234 1980-01-29  0.92 E383
234 1980-02-13  0.06 E383
234 1980-02-14  0.25 E383
234 1980-02-15  0.69 E383
234 1980-02-16  1.01 E383
234 1980-02-17  3.77 E383
234 1980-02-18  2.60 E383
234 1980-02-19  0.41 E383
234 1980-02-20  0.30 E383
234 1980-02-21  1.07 E383
234 1980-02-22  0.29 E383
234 1980-03-03  0.81 E383
234 1980-03-04  0.01 E383
234 1980-03-05  0.30 E383
234 1980-03-06  2.08 E383
234 1980-03-07  0.02 E383
234 1980-03-26  0.14 E383
234 1980-04-06  0.04 E383
234 1980-04-22  0.17 E383
234 1980-04-23  0.12 E383
234 1980-04-29  0.41 E383
234 1980-05-02  0.03 E383
234 1980-05-10  0.11 E383
234 1980-05-21  0.08 E383
234 1980-07-03  0.48 E383
234 1980-12-04  1.79 E383
234 1980-12-05  0.12 E383
234 1981-01-23  0.70 E383
234 1981-01-28  1.55 E383
234 1981-01-29  0.80 E383
234 1981-01-30  0.19 E383
234 1981-02-08  0.10 E383
234 1981-02-09  1.48 E383
234 1981-02-11  0.02 E383
234 1981-02-26  0.87 E383
234 1981-02-28  0.06 E383
234 1981-03-01  1.77 E383
234 1981-03-02  0.72 E383
234 1981-03-03  0.11 E383
234 1981-03-05  2.27 E383
234 1981-03-19  0.12 E383
234 1981-03-20  1.20 E383
234 1981-04-20  0.43 E383
234 1981-10-01  0.19 E383
234 1981-10-29  0.55 E383
234 1981-11-05  0.02 E383
234 1981-11-14  0.82 E383
234 1981-11-17  0.04 E383
234 1981-11-27  0.67 E383
234 1981-11-28  0.88 E383
234 1981-11-29  0.02 E383
234 1981-12-21  0.02 E383
234 1981-12-30  0.70 E383
234 1981-12-31  0.02 E383
234 1982-01-02  0.20 E383
234 1982-01-05  0.91 E383
234 1982-01-06  0.03 E383
234 1982-01-20  0.59 E383
234 1982-01-21  0.78 E383
234 1982-01-22  0.01 E383
234 1982-01-29  0.07 E383
234 1982-02-11  0.33 E383
234 1982-02-16  0.09 E383
234 1982-03-02  0.54 E383
234 1982-03-03  0.03 E383
234 1982-03-10  0.02 E383
234 1982-03-11  0.32 E383
234 1982-03-12  0.90 E383
234 1982-03-14  1.00 E383
234 1982-03-15  0.40 E383
234 1982-03-16  0.30 E383
234 1982-03-17  1.35 E383
234 1982-03-18  0.60 E383
234 1982-03-19  0.06 E383
234 1982-03-26  0.36 E383
234 1982-03-30  0.79 E383
234 1982-03-31  0.05 E383
234 1982-04-01  0.89 E383
234 1982-04-02  0.10 E383
234 1982-04-11  0.75 E383
234 1982-04-12  0.85 E383
234 1982-06-17  0.02 E383
234 1982-06-30  0.01 E383
234 1982-09-08  0.65 E383
234 1982-09-16  0.25 E383
234 1982-09-24  0.02 E383
234 1982-09-26  1.15 E383
234 1982-10-26  0.22 E383
234 1982-10-31  0.41 E383
234 1982-11-09  0.09 E383
234 1982-11-10  1.76 E383
234 1982-11-11  0.04 E383
234 1982-11-19  0.90 E383
234 1982-11-23  0.05 E383
234 1982-11-24  0.02 E383
234 1982-11-29  0.52 E383
234 1982-11-30  1.80 E383
234 1982-12-01  0.22 E383
234 1982-12-22  1.05 E383
234 1982-12-23  1.80 E383
234 1983-01-19  0.94 E383
234 1983-01-22  0.25 E383
234 1983-01-23  3.85 E383
234 1983-01-24  1.80 E383
234 1983-01-25  0.03 E383
234 1983-01-27  2.50 E383
234 1983-01-28  0.33 E383
234 1983-01-29  1.85 E383
234 1983-02-03  0.24 E383
234 1983-02-07  0.60 E383
234 1983-02-08  1.09 E383
234 1983-02-13  0.54 E383
234 1983-02-24  0.44 E383
234 1983-02-25  0.02 E383
234 1983-02-26  1.50 E383
234 1983-02-27  2.45 E383
234 1983-02-28  0.31 E383
234 1983-03-01  0.92 E383
234 1983-03-02  1.12 E383
234 1983-03-03  0.22 E383
234 1983-03-04  0.03 E383
234 1983-03-06  0.11 E383
234 1983-03-14  0.26 E383
234 1983-03-17  0.27 E383
234 1983-03-18  0.39 E383
234 1983-03-19  0.43 E383
234 1983-03-21  1.07 E383
234 1983-03-23  0.12 E383
234 1983-03-24  0.54 E383
234 1983-03-25  0.10 E383
234 1983-03-28  0.08 E383
234 1983-04-18  1.43 E383
234 1983-04-19  0.37 E383
234 1983-04-20  1.00 E383
234 1983-04-21  0.72 E383
234 1983-04-24  0.01 E383
234 1983-04-28  0.30 E383
234 1983-04-29  0.28 E383
234 1983-04-30  0.06 E383
234 1983-05-01  0.34 E383
234 1983-08-15  0.08 E383
234 1983-08-19  1.47 E383
234 1983-09-29  0.10 E383
234 1983-09-30  0.64 E383
234 1983-10-01  2.88 E383
234 1983-10-07  0.02 E383
234 1983-10-31  0.03 E383
234 1983-11-01  0.12 E383
234 1983-11-02  0.72 E383
234 1983-11-11  0.84 E383
234 1983-11-14  0.60 E383
234 1983-11-21  0.07 E383
234 1983-11-25  0.95 E383
234 1983-12-04  1.09 E383
234 1983-12-12  0.92 E383
234 1983-12-25  0.70 E383
234 1983-12-26  2.50 E383
234 1983-12-27  0.16 E383
234 1984-01-17  0.10 E383
234 1984-02-02  0.14 E383
234 1984-03-14  0.53 E383
234 1984-04-06  0.02 E383
234 1984-04-19  0.10 E383
234 1984-08-15  0.12 E383
234 1984-09-11  0.03 E383
234 1984-09-12  0.55 E383
234 1984-10-17  0.32 E383
234 1984-11-08  0.51 E383
234 1984-11-13  0.58 E383
234 1984-11-16  0.03 E383
234 1984-11-18  0.05 E383
234 1984-11-25  0.54 E383
234 1984-11-28  0.17 E383
234 1984-12-03  0.12 E383
234 1984-12-08  1.08 E383
234 1984-12-10  0.19 E383
234 1984-12-11  0.21 E383
234 1984-12-16  0.82 E383
234 1984-12-18  0.01 E383
234 1984-12-19  0.80 E383
234 1984-12-20  0.88 E383
234 1985-01-07  0.08 E383
234 1985-01-08  0.04 E383
234 1985-01-10  0.25 E383
234 1985-01-29  0.39 E383
234 1985-02-02  0.08 E383
234 1985-02-09  2.50 E383
234 1985-03-03  0.16 E383
234 1985-03-06  0.13 E383
234 1985-03-07  0.50 E383
234 1985-03-11  0.08 E383
234 1985-03-18  0.10 E383
234 1985-03-27  0.60 E383
234 1985-03-28  0.11 E383
234 1985-03-29  0.05 E383
234 1985-09-26  0.10 E383
234 1985-10-10  0.07 E383
234 1985-10-21  0.03 E383
234 1985-10-22  0.51 E383
234 1985-11-11  0.50 E383
234 1985-11-12  0.03 E383
234 1985-11-25  1.60 E383
234 1985-11-26  0.68 E383
234 1985-11-29  0.99 E383
234 1985-11-30  0.26 E383
234 1985-12-02  0.65 E383
234 1985-12-03  0.12 E383
234 1985-12-30  0.12 E383
234 1986-01-05  0.78 E383
234 1986-01-30  0.92 E383
234 1986-01-31  0.10 E383
234 1986-02-01  0.34 E383
234 1986-02-03  0.04 E383
234 1986-02-12  0.11 E383
234 1986-02-13  2.75 E383
234 1986-02-14  1.12 E383
234 1986-02-15  2.05 E383
234 1986-02-18  0.61 E383
234 1986-02-19  1.52 E383
234 1986-03-08  0.35 E383
234 1986-03-09  1.30 E383
234 1986-03-10  0.75 E383
234 1986-03-11  0.35 E383
234 1986-03-12  0.24 E383
234 1986-03-14  0.39 E383
234 1986-03-16  2.38 E383
234 1986-03-17  0.17 E383
234 1986-04-06  0.39 E383
234 1986-04-07  0.12 E383
234 1986-04-08  0.41 E383
234 1986-09-24  0.18 E383
234 1986-09-25  1.42 E383
234 1986-11-18  1.24 E383
234 1986-12-06  0.22 E383
234 1987-01-04  0.75 E383
234 1987-01-05  0.50 E383
234 1987-01-07  0.59 E383
234 1987-02-09  0.12 E383
234 1987-02-10  0.60 E383
234 1987-02-13  0.25 E383
234 1987-02-14  0.60 E383
234 1987-02-15  0.16 E383
234 1987-02-22  0.29 E383
234 1987-02-24  0.13 E383
234 1987-02-25  0.05 E383
234 1987-02-26  0.22 E383
234 1987-03-05  1.05 E383
234 1987-03-06  2.26 E383
234 1987-03-13  0.12 E383
234 1987-03-16  0.10 E383
234 1987-03-21  0.23 E383
234 1987-03-22  0.38 E383
234 1987-04-30  0.12 E383
234 1987-06-06  0.04 E383
234 1987-10-22  0.04 E383
234 1987-10-23  1.07 E383
234 1987-10-24  0.07 E383
234 1987-10-28  0.15 E383
234 1987-10-31  0.03 E383
234 1987-11-01  0.04 E383
234 1987-11-04  0.02 E383
234 1987-11-05  0.72 E383
234 1987-11-06  0.05 E383
234 1987-11-18  0.08 E383
234 1987-12-05  0.85 E383
234 1987-12-07  0.17 E383
234 1987-12-16  0.47 E383
234 1987-12-17  0.02 E383
234 1987-12-28  0.16 E383
234 1987-12-29  0.74 E383
234 1987-12-30  0.44 E383
234 1988-01-05  1.12 E383
234 1988-01-06  0.08 E383
234 1988-01-18  1.35 E383
234 1988-02-02  0.20 E383
234 1988-02-29  1.30 E383
234 1988-03-01  0.70 E383
234 1988-04-14  0.03 E383
234 1988-04-15  1.10 E383
234 1988-04-19  0.10 E383
234 1988-04-20  1.83 E383
234 1988-04-21  0.12 E383
234 1988-05-06  0.03 E383
234 1988-05-24  0.32 E383
234 1988-06-24  0.01 E383
234 1988-11-14  0.26 E383
234 1988-11-24  0.15 E383
234 1988-11-25  0.55 E383
234 1988-12-16  0.32 E383
234 1988-12-17  1.10 E383
234 1988-12-18  0.40 E383
234 1988-12-20  0.14 E383
234 1988-12-21  0.98 E383
234 1988-12-23  0.24 E383
234 1988-12-26  0.56 E383
234 1988-12-28  0.03 E383
234 1988-12-30  0.12 E383
234 1989-01-04  0.01 E383
234 1989-01-05  0.02 E383
234 1989-01-06  0.22 E383
234 1989-01-23  0.09 E383
234 1989-02-03  0.71 E383
234 1989-02-04  0.17 E383
234 1989-02-08  0.80 E383
234 1989-02-09  0.96 E383
234 1989-03-02  0.52 E383
234 1989-03-03  0.12 E383
234 1989-03-25  0.13 E383
234 1989-03-26  0.04 E383
234 1989-04-25  0.31 E383
234 1989-05-10  0.40 E383
234 1989-09-19  0.02 E383
234 1989-09-29  0.02 E383
234 1989-10-22  0.39 E383
234 1989-10-23  0.12 E383
234 1989-10-24  0.15 E383
234 1989-10-25  0.04 E383
234 1989-11-26  0.55 E383
234 1990-01-02  0.15 E383
234 1990-01-13  1.26 E383
234 1990-01-14  0.20 E383
234 1990-01-15  0.30 E383
234 1990-01-16  0.01 E383
234 1990-01-17  0.16 E383
234 1990-01-31  0.07 E383
234 1990-02-04  0.51 E383
234 1990-02-17  1.82 E383
234 1990-02-18  0.27 E383
234 1990-04-16  0.16 E383
234 1990-05-28  0.72 E383
234 1990-09-21  0.12 E383
234 1990-09-22  0.01 E383
234 1990-11-20  0.11 E383
234 1990-11-26  0.02 E383
234 1990-12-12  0.06 E383
234 1991-01-03  0.02 E383
234 1991-01-04  0.85 E383
234 1991-01-05  0.46 E383
234 1991-01-09  0.13 E383
234 1991-01-10  0.27 E383
234 1991-01-21  0.02 E383
234 1991-02-03  0.01 E383
234 1991-02-28  2.60 E383
234 1991-03-01  2.43 E383
234 1991-03-02  0.17 E383
234 1991-03-05  0.52 E383
234 1991-03-11  0.07 E383
234 1991-03-12  0.03 E383
234 1991-03-13  0.18 E383
234 1991-03-16  0.04 E383
234 1991-03-18  2.27 E383
234 1991-03-19  3.39 E383
234 1991-03-20  1.01 E383
234 1991-03-21  0.05 E383
234 1991-03-25  1.03 E383
234 1991-03-26  0.35 E383
234 1991-03-27  0.79 E383
234 1991-04-21  0.02 E383
234 1991-06-29  0.46 E383
234 1991-07-08  0.01 E383
234 1991-08-14  0.13 E383
234 1991-08-15  0.10 E383
234 1991-09-09  0.03 E383
234 1991-10-27  0.55 E383
234 1991-11-18  0.09 E383
234 1991-12-08  0.12 E383
234 1991-12-28  1.33 E383
234 1991-12-29  0.60 E383
234 1991-12-30  1.27 E383
234 1992-01-03  0.38 E383
234 1992-01-04  0.16 E383
234 1992-01-05  0.93 E383
234 1992-01-06  0.77 E383
234 1992-01-07  0.03 E383
234 1992-01-08  0.35 E383
234 1992-02-06  0.33 E383
234 1992-02-07  0.09 E383
234 1992-02-08  0.05 E383
234 1992-02-10  1.05 E383
234 1992-02-11  1.35 E383
234 1992-02-12  2.10 E383
234 1992-02-13  1.75 E383
234 1992-02-14  0.03 E383
234 1992-02-15  2.07 E383
234 1992-02-17  0.34 E383
234 1992-02-20  0.06 E383
234 1992-02-21  0.01 E383
234 1992-03-02  0.15 E383
234 1992-03-03  0.23 E383
234 1992-03-06  0.72 E383
234 1992-03-07  0.03 E383
234 1992-03-08  0.07 E383
234 1992-03-09  0.03 E383
234 1992-03-20  0.28 E383
234 1992-03-21  0.51 E383
234 1992-03-22  0.05 E383
234 1992-03-23  1.00 E383
234 1992-03-24  0.05 E383
234 1992-03-27  0.15 E383
234 1992-04-02  0.01 E383
234 1992-05-05  0.04 E383
234 1992-05-07  0.12 E383
234 1992-07-09  0.01 E383
234 1992-07-12  0.50 E383
234 1992-10-29  0.12 E383
234 1992-10-30  1.27 E383
234 1992-10-31  0.17 -999
234 1992-12-04  0.41 -999
234 1992-12-07  2.82 -999
234 1992-12-08  0.17 -999
234 1992-12-11  0.25 -999
234 1992-12-18  0.16 -999
234 1992-12-28  0.01 -999
234 1992-12-29  1.16 -999
234 1992-12-30  0.22 -999
234 1993-01-02  0.80 -999
234 1993-01-06  0.09 -999
234 1993-01-07  2.87 -999
234 1993-01-08  0.82 -999
234 1993-01-09  0.10 -999
234 1993-01-10  0.09 -999
234 1993-01-11  0.19 -999
234 1993-01-13  2.25 -999
234 1993-01-14  0.64 -999
234 1993-01-15  0.41 -999
234 1993-01-16  0.98 -999
234 1993-01-17  0.09 -999
234 1993-01-18  1.56 -999
234 1993-01-19  0.01 -999
234 1993-02-08  2.25 -999
234 1993-02-09  0.48 -999
234 1993-02-10  0.16 -999
234 1993-02-18  0.50 -999
234 1993-02-19  1.80 -999
234 1993-02-20  0.72 -999
234 1993-02-21  0.04 -999
234 1993-02-23  1.12 -999
234 1993-02-26  1.32 -999
234 1993-03-01  0.17 -999
234 1993-03-14  0.01 -999
234 1993-03-17  0.01 -999
234 1993-03-25  1.42 -999
234 1993-03-26  2.57 -999
234 1993-03-29  0.78 -999
234 1993-05-26  0.06 -999
234 1993-06-05  0.64 -999
234 1993-10-11  0.16 -999
234 1993-11-11  0.52 E553
234 1993-11-22  0.05 -999
234 1993-11-23  0.01 -999
234 1993-11-29  0.01 -999
234 1993-11-30  0.80 -999
234 1993-12-12  0.96 -999
234 1993-12-15  0.35 -999
234 1993-12-19  0.09 -999
234 1994-01-24  0.32 -999
234 1994-01-25  1.34 -999
234 1994-01-26  0.05 -999
234 1994-02-04  0.45 -999
234 1994-02-07  1.05 -999
234 1994-02-08  0.86 -999
234 1994-02-17  1.67 -999
234 1994-02-19  0.08 -999
234 1994-02-20  1.80 -999
234 1994-03-06  0.18 -999
234 1994-03-07  0.01 -999
234 1994-03-19  0.32 -999
234 1994-03-25  1.07 -999
234 1994-04-09  0.15 E553
234 1994-04-25  0.02 E553
234 1994-04-26  0.26 -999
234 1994-04-27  0.13 -999
234 1994-04-28  0.01 P553
234 1994-05-07  0.09 P553
234 1994-05-08  0.04 -999
234 1994-06-17  0.10 -999
234 1994-06-18  0.05 -999
234 1994-06-19  0.02 -999
234 1994-09-22  0.03 -999
234 1994-10-04  0.22 -999
234 1994-10-05  0.44 -999
234 1994-11-08  0.39 -999
234 1994-11-10  1.25 -999
234 1994-11-16  0.02 T
234 1994-11-26  0.21 -999
234 1994-12-13  0.16 -999
234 1994-12-15  0.02 -999
234 1994-12-24  0.70 -999
234 1994-12-29  0.01 -999
234 1995-01-03  1.83 E553
234 1995-01-04  0.72 -999
234 1995-01-05  2.10 E553
234 1995-01-06  0.01 -999
234 1995-01-07  0.84 -999
234 1995-01-08  0.01 -999
234 1995-01-09  1.70 -999
234 1995-01-10  5.35 -999
234 1995-01-11  3.20 -999
234 1995-01-12  0.60 -999
234 1995-01-13  0.01 E553
234 1995-01-14  0.01 -999
234 1995-01-15  0.50 -999
234 1995-01-16  0.01 -999
234 1995-01-21  0.41 E553
234 1995-01-22  0.32 E553
234 1995-01-23  2.32 E553
234 1995-01-24  1.85 -999
234 1995-01-25  0.15 -999
234 1995-02-08  0.54 -999
234 1995-02-09  0.16 -999
234 1995-02-14  0.73 -999
234 1995-02-27  0.01 -999
234 1995-03-02  0.21 -999
234 1995-03-03  0.65 -999
234 1995-03-04  0.10 -999
234 1995-03-05  0.60 -999
234 1995-03-06  1.40 E553
234 1995-03-10  0.15 -999
234 1995-03-11  4.40 -999
234 1995-03-12  0.52 -999
234 1995-03-21  0.65 -999
234 1995-03-23  1.37 -999
234 1995-03-24  0.03 -999
234 1995-04-15  0.28 -999
234 1995-04-19  0.01 -999
234 1995-04-21  0.01 -999
234 1995-05-14  0.05 -999
234 1995-05-15  0.65 -999
234 1995-05-16  0.14 -999
234 1995-06-02  0.08 -999
234 1995-06-16  0.24 -999
234 1995-06-17  0.15 -999
234 1995-11-01  0.09 -999
234 1995-11-02  0.08 -999
234 1995-12-13  2.10 -999
234 1995-12-14  0.40 -999
234 1995-12-23  0.71 -999
234 1995-12-24  0.02 -999
234 1995-12-25  0.01 -999
234 1996-01-17  0.45 -999
234 1996-01-19  0.29 -999
234 1996-01-22  0.08 -999
234 1996-01-25  0.18 -999
234 1996-01-28  0.26 -999
234 1996-01-31  0.82 -999
234 1996-02-01  1.05 -999
234 1996-02-03  0.59 -999
234 1996-02-04  0.40 -999
234 1996-02-06  0.25 -999
234 1996-02-16  0.10 -999
234 1996-02-20  3.52 -999
234 1996-02-21  2.05 -999
234 1996-02-22  0.41 -999
234 1996-02-25  0.12 -999
234 1996-02-28  0.47 -999
234 1996-02-29  0.02 -999
234 1996-03-04  0.25 -999
234 1996-03-05  0.14 -999
234 1996-03-13  0.99 -999
234 1996-03-14  0.41 -999
234 1996-03-28  0.02 -999
234 1996-03-29  0.01 -999
234 1996-04-02  0.40 -999
234 1996-04-16  0.03 -999
234 1996-04-17  0.12 -999
234 1996-04-18  0.33 -999
234 1996-05-16  0.30 -999
234 1996-05-17  0.31 -999
234 1996-10-30  2.64 -999
234 1996-11-18  0.02 -999
234 1996-11-21  1.05 -999
234 1996-11-22  1.86 -999
234 1996-12-10  2.00 -999
234 1996-12-11  2.98 -999
234 1996-12-12  0.30 -999
234 1996-12-22  0.65 -999
234 1996-12-27  0.59 -999
234 1996-12-28  0.24 -999
234 1996-12-30  0.04 -999
234 1996-12-31  0.02 -999
234 1997-01-01  0.05 -999
234 1997-01-02  0.57 -999
234 1997-01-03  0.76 -999
234 1997-01-05  0.05 -999
234 1997-01-13  0.97 -999
234 1997-01-15  0.49 -999
234 1997-01-16  0.03 -999
234 1997-01-20  0.31 -999
234 1997-01-21  0.12 -999
234 1997-01-22  0.12 -999
234 1997-01-23  1.33 -999
234 1997-01-25  0.15 -999
234 1997-01-26  1.20 -999
234 1997-01-27  0.52 -999
234 1997-07-23  0.02 -999
234 1997-08-09  0.02 -999
234 1997-09-26  0.05 -999
234 1997-10-06  0.15 -999
234 1997-11-10  0.12 -999
234 1997-11-11  0.45 -999
234 1997-11-12  0.08 W
234 1997-11-13  0.18 -999
234 1997-11-14  0.08 -999
234 1997-11-16  0.78 -999
234 1997-11-20  0.04 -999
234 1997-11-26  1.46 -999
234 1997-11-27  0.27 -999
234 1997-11-30  0.84 -999
234 1997-12-05  0.63 -999
234 1997-12-06  4.62 -999
234 1997-12-07  0.40 -999
234 1997-12-08  0.10 -999
234 1997-12-15  0.03 -999
234 1997-12-18  0.18 -999
234 1997-12-19  0.76 -999
234 1998-01-03  0.20 -999
234 1998-01-04  0.18 -999
234 1998-01-05  0.55 -999
234 1998-01-09  0.07 -999
234 1998-01-10  1.65 -999
234 1998-01-11  0.01 -999
234 1998-01-13  0.27 -999
234 1998-01-15  0.02 -999
234 1998-01-16  0.19 -999
234 1998-01-19  0.52 -999
234 1998-01-29  0.87 -999
234 1998-01-30  0.06 -999
234 1998-01-31  0.37 -999
234 1998-02-01  0.09 -999
234 1998-02-02  3.62 -999
234 1998-02-03  2.01 -999
234 1998-02-04  0.98 -999
234 1998-02-06  0.97 -999
234 1998-02-07  1.09 -999
234 1998-02-08  2.68 -999
234 1998-02-09  0.54 -999
234 1998-02-14  0.98 -999
234 1998-02-15  1.29 -999
234 1998-02-17  0.90 -999
234 1998-02-20  0.99 -999
234 1998-02-22  1.92 -999
234 1998-02-23  1.70 -999
234 1998-02-24  1.60 -999
234 1998-03-06  0.36 -999
234 1998-03-14  0.07 -999
234 1998-03-25  2.38 -999
234 1998-03-26  0.19 -999
234 1998-03-28  0.23 -999
234 1998-03-29  0.05 -999
234 1998-04-01  1.20 -999
234 1998-04-02  0.12 -999
234 1998-04-03  0.01 -999
234 1998-04-04  0.29 -999
234 1998-04-05  0.02 -999
234 1998-04-11  0.12 -999
234 1998-04-12  0.97 -999
234 1998-05-02  0.57 P
234 1998-05-03  0.48 P
234 1998-05-04  0.06 P
234 1998-05-05  0.48 P
234 1998-05-06  0.02 P
234 1998-05-12  0.12 P
234 1998-05-13  1.38 P
234 1998-05-29  0.04 P
234 1998-06-07  0.09 P
234 1998-06-11  0.09 P
234 1998-06-17  0.09 P
234 1998-09-03  0.06 P
234 1998-09-04  0.06 P
234 1998-09-05  0.05 P
234 1998-10-25  0.03 P
234 1998-11-08  0.25 P
234 1998-11-11  0.04 P
234 1998-11-28  0.43 P
234 1998-11-29  0.09 P
234 1998-12-01  0.47 -999
234 1998-12-02  0.14 -999
234 1998-12-04  0.01 -999
234 1998-12-06  0.23 -999
234 1999-01-20  0.35 -999
234 1999-01-21  0.08 -999
234 1999-01-24  0.13 -999
234 1999-01-25  0.27 -999
234 1999-01-26  0.23 -999
234 1999-01-27  0.30 -999
234 1999-01-31  0.69 -999
234 1999-02-01  0.02 -999
234 1999-02-06  0.20 -999
234 1999-02-08  0.02 -999
234 1999-02-09  0.33 -999
234 1999-02-10  0.38 -999
234 1999-02-20  0.01 -999
234 1999-03-09  0.20 -999
234 1999-03-11  0.26 -999
234 1999-03-15  0.57 -999
234 1999-03-16  0.43 -999
234 1999-03-20  0.60 -999
234 1999-03-21  0.03 -999
234 1999-03-23  0.07 -999
234 1999-03-24  0.01 -999
234 1999-03-25  0.35 -999
234 1999-03-26  1.18 -999
234 1999-04-06  0.45 -999
234 1999-04-07  0.09 -999
234 1999-04-08  0.01 -999
234 1999-04-09  0.17 -999
234 1999-04-11  0.18 -999
234 1999-04-12  1.38 -999
234 1999-06-03  0.14 -999
234 1999-11-08  1.38 -999
234 1999-11-12  0.01 -999
234 1999-11-13  0.01 -999
234 1999-11-17  0.01 -999
234 1999-11-18  0.01 -999
234 1999-11-20  0.13 -999
234 2000-01-01  0.03 -999
234 2000-01-17  0.01 -999
234 2000-01-18  0.31 -999
234 2000-01-24  0.09 -999
234 2000-01-25  1.02 P
234 2000-01-26  0.62 -999
234 2000-01-30  0.05 -999
234 2000-01-31  0.30 -999
234 2000-02-04  0.31 -999
234 2000-02-10  0.63 -999
234 2000-02-11  0.58 -999
234 2000-02-12  1.14 -999
234 2000-02-13  0.30 -999
234 2000-02-14  1.01 -999
234 2000-02-15  0.34 -999
234 2000-02-16  0.04 -999
234 2000-02-17  0.33 -999
234 2000-02-20  0.63 -999
234 2000-02-21  1.09 -999
234 2000-02-22  0.99 -999
234 2000-02-23  1.58 -999
234 2000-02-24  0.85 -999
234 2000-02-27  0.25 -999
234 2000-02-28  0.74 -999
234 2000-03-03  0.02 -999
234 2000-03-04  0.69 -999
234 2000-03-05  0.55 -999
234 2000-03-06  1.34 -999
234 2000-03-07  0.01 -999
234 2000-03-08  0.99 -999
234 2000-03-09  0.12 -999
234 2000-04-15  0.02 -999
234 2000-04-17  1.43 -999
234 2000-04-18  2.76 -999
234 2000-04-19  0.02 -999
234 2000-06-09  0.01 -999
234 2000-10-12  0.01 -999
234 2000-10-17  0.01 -999
234 2000-10-26  0.32 -999
234 2000-10-27  2.86 -999
234 2000-10-28  0.37 -999
234 2000-10-29  0.40 -999
234 2000-10-30  0.69 -999
234 2000-12-07  0.10 -999
234 2001-01-08  0.43 -999
234 2001-01-09  0.02 -999
234 2001-01-11  4.28 -999
234 2001-01-12  0.96 -999
234 2001-01-13  0.01 -999
234 2001-01-24  0.92 -999
234 2001-01-25  0.08 -999
234 2001-01-26  0.56 -999
234 2001-01-27  0.27 -999
234 2001-02-10  0.82 -999
234 2001-02-11  0.28 -999
234 2001-02-12  0.88 -999
234 2001-02-13  1.11 -999
234 2001-02-14  0.23 -999
234 2001-02-18  0.01 -999
234 2001-02-19  0.06 -999
234 2001-02-20  0.57 -999
234 2001-02-21  0.02 -999
234 2001-02-23  0.14 -999
234 2001-02-24  0.02 -999
234 2001-02-25  0.74 -999
234 2001-02-26  0.92 -999
234 2001-02-28  0.04 -999
234 2001-03-01  0.05 -999
234 2001-03-04  0.02 -999
234 2001-03-05  3.69 -999
234 2001-03-06  2.25 -999
234 2001-04-07  1.22 -999
234 2001-04-21  0.39 -999
234 2001-05-21  0.02 -999
234 2001-05-25  0.01 -999
234 2001-05-26  0.03 -999
234 2001-10-30  0.04 -999
234 2001-10-31  0.56 -999
234 2001-11-11  0.86 -999
234 2001-11-12  0.15 -999
234 2001-11-13  1.14 -999
234 2001-11-24  0.03 -999
234 2001-11-25  1.37 -999
234 2001-11-29  0.46 -999
234 2001-11-30  0.14 -999
234 2001-12-03  0.56 -999
234 2001-12-14  0.03 -999
234 2001-12-15  0.10 -999
234 2001-12-20  0.04 -999
234 2001-12-21  0.70 -999
234 2001-12-29  0.20 -999
234 2001-12-30  0.31 -999
234 2001-12-31  0.23 -999
234 2002-01-03  0.08 -999
234 2002-01-16  0.04 -999
234 2002-01-28  0.97 -999
234 2002-02-17  0.32 -999
234 2002-02-18  0.06 -999
234 2002-03-07  0.21 -999
234 2002-03-08  0.01 -999
234 2002-03-18  0.12 -999
234 2002-03-24  0.07 -999
234 2002-04-27  0.04 -999
234 2002-05-20  0.14 -999
234 2002-07-21  0.01 -999
234 2002-08-19  0.01 -999
234 2002-08-20  0.01 -999
234 2002-09-05  0.02 -999
